airbnb_listing_id,adr_vendidas,adr_ofertadas,ocupacao,pickup_13d,adr_fallback,adr,revpan,receita_77n
32600458,750.0,600.0,0.6363636363636364,0.3333333333333333,False,750.0,477.27272727272725,36750.0
32606991,536.5,593.0,0.38961038961038963,0.25396825396825395,False,536.5,209.02597402597402,16095.0
32990586,950.0,1026.0,0.3116883116883117,0.2571428571428571,False,950.0,296.1038961038961,22800.0
33336758,320.0,384.0,0.6103896103896104,0.16666666666666666,False,320.0,195.32467532467533,15040.0
34540951,799.0,599.0,0.37662337662337664,0.14285714285714285,False,799.0,300.92207792207796,23171.000000000004
34866449,550.0,462.5,0.4155844155844156,0.22413793103448276,False,550.0,228.57142857142858,17600.0
35481220,700.0,700.0,0.22077922077922074,0.15492957746478872,False,700.0,154.54545454545453,11899.999999999998
36908385,455.0,455.0,0.7532467532467533,0.34782608695652173,False,455.0,342.72727272727275,26390.0
37347085,492.0,492.0,0.038961038961038974,0.013333333333333334,False,492.0,19.168831168831176,1476.0000000000005
37487828,350.0,380.0,0.6233766233766234,0.14705882352941177,False,350.0,218.1818181818182,16800.0
37494985,988.0,925.0,0.1558441558441559,0.015151515151515152,False,988.0,153.97402597402603,11856.000000000005
37708447,1589.0,700.0,0.6753246753246753,0.16666666666666666,False,1589.0,1073.090909090909,82628.0
38262480,1200.0,1200.0,0.6883116883116883,0.1111111111111111,False,1200.0,825.974025974026,63600.0
38514587,882.0,874.625,0.012987012987012991,0.012987012987012988,False,882.0,11.454545454545459,882.0000000000003
38638326,702.0,675.0,0.33766233766233766,0.22727272727272727,False,702.0,237.03896103896105,18252.0
38693604,650.0,650.0,0.48051948051948057,0.43661971830985913,False,650.0,312.3376623376624,24050.000000000004
38695314,820.0,600.0,0.49350649350649356,0.13333333333333333,False,820.0,404.6753246753247,31160.000000000004
38730549,891.0,767.0,0.35064935064935066,0.20634920634920634,False,891.0,312.42857142857144,24057.0
38800430,201.0,350.0,0.8311688311688312,0.6060606060606061,False,201.0,167.06493506493507,12864.0
38957661,830.0,400.0,0.6233766233766234,0.3076923076923077,False,830.0,517.4025974025974,39840.0
38980085,930.0,930.0,0.18181818181818177,0.136986301369863,False,930.0,169.09090909090904,13019.999999999996
39007372,1100.0,1100.0,0.038961038961038974,0.03896103896103896,False,1100.0,42.85714285714287,3300.000000000001
39145712,998.0,996.0,0.7532467532467533,0.42857142857142855,False,998.0,751.7402597402597,57884.0
39394644,1000.0,800.0,0.23376623376623373,0.2236842105263158,False,1000.0,233.76623376623374,17999.999999999996
39629644,600.0,350.0,0.7792207792207793,0.37037037037037035,False,600.0,467.53246753246754,36000.0
39685785,515.0,450.0,0.2987012987012987,0.09433962264150944,False,515.0,153.83116883116884,11845.0
39715668,270.0,240.0,0.4415584415584416,0.16326530612244897,False,270.0,119.22077922077924,9180.000000000002
40023421,649.0,500.0,0.18181818181818177,0.18181818181818182,False,649.0,117.99999999999997,9085.999999999998
40039627,347.0,323.0,0.3116883116883117,0.14516129032258066,False,347.0,108.15584415584415,8328.0
40209404,381.0,329.5,0.2857142857142857,0.018518518518518517,False,381.0,108.85714285714285,8382.0
40250642,1150.0,1100.0,0.1298701298701299,0.056338028169014086,False,1150.0,149.3506493506494,11500.000000000004
40371384,772.0,601.0,0.11688311688311692,0.02857142857142857,False,772.0,90.23376623376626,6948.000000000002
40449599,788.0,580.33335,0.37662337662337664,0.1724137931034483,False,788.0,296.7792207792208,22852.0
40560834,800.0,769.5,0.23376623376623373,0.1917808219178082,False,800.0,187.012987012987,14399.999999999998
40892344,609.0,419.0,0.4675324675324676,0.10869565217391304,False,609.0,284.72727272727275,21924.0
40971559,700.0,800.0,0.6103896103896104,0.13333333333333333,False,700.0,427.27272727272725,32900.0
41193865,420.0,400.0,0.5324675324675325,0.38181818181818183,False,420.0,223.63636363636365,17220.0
41227471,610.0,610.0,0.24675324675324672,0.04918032786885246,False,610.0,150.5194805194805,11590.0
41260111,1672.0,1786.4,0.18181818181818177,0.015873015873015872,False,1672.0,303.99999999999994,23407.999999999996
